77210,223.249
45680,191.52
60233,181.706
3320,14.1104
32907,131.662
37723,149.212
31218,135.717
69886,207.397
4230,18.7805
43484,180.231
37478,162.184
7471,31.5435
37784,149.768
19907,81.9412
30300,127.858
72568,212.665
75866,227.238
44653,188.91
17010,70.2024
64671,193.534
84011,236.467
32943,131.584
52954,152.816
30335,127.717
59478,171.812
57603,176.051
60962,168.466
70788,210.344
54088,170.738
60340,181.592
17092,72.1974
12035,49.2967
38746,160.649
83247,238.306
85784,248.415
83643,239.529
54446,165.193
81945,248.682
19482,80.2995
28614,122.212
52611,153.996
72603,221.984
28576,115.334
19621,83.3916
69829,205.911
62236,190.868
31493,129.199
7972,33.9404
58246,173.821
24676,103.862
40453,162.554
66133,198.086
83271,240.371
36172,156.074
11336,48.0093
23819,99.2505
81317,231.371
9187,39.4815
73004,210.325
45003,175.807
34824,145.398
65315,198.87
82047,241.603
68692,207.304
38143,149.493
17822,73.9546
10921,46.8564
78199,250.98
28714,123.479
14447,60.9258
84152,246.321
42502,173.052
12889,56.4849
29131,122.896
67581,214.419
35563,148.578
68884,204.942
83057,236.479
37750,152.478
34856,149.102
67018,199.836
33643,137.573
44537,190.923
54502,155.961
53897,164.284
27414,119.986
64021,176.641
81568,247.767
79656,232.158
67423,206.779
66986,190.637
23368,103.759
49681,157.382
84311,238.069
20076,85.3144
15146,63.6012
41483,169.836
71952,219.616
64941,182.477
33916,140.963
44433,179.981
73554,210.665
19260,80.4127
66887,210.725
84915,239.229
21491,87.105
44533,192.432
6351,26.9588
77372,229.769
35651,147.058
15291,60.8317
67619,202.302
30371,121.673
6329,27.1063
29587,119.386
79151,227.219
40230,164.763
28281,119.465
42306,169.19
31639,132.401
60434,171.099
63193,191.487
10278,43.1914
63914,197.478
76980,235.133
75407,224.54
14187,59.7424
35852,151.705
29902,120.542
24420,107.303
45323,183.944
44822,189.784
47618,191.458
48781,205.567
48496,197.439
8711,35.7366
76423,233.742
26790,108.969
57126,163.466
4333,18.3463
54380,153.643
27880,121.078
72750,206.042
16883,70.5886
79603,231.138
45399,195.916
59356,175.66
21911,90.3411
69286,210
69847,197.911
51126,151.622
78511,244.111
31895,131.385
53975,161.429
40259,171.946
3688,15.1569
57435,162.058
19429,79.3978
86351,253.091
82540,248.264
50686,153.108
27829,110.618
70449,212.035
8082,33.1525
47370,189.358
50003,150.05
82935,265.319
52776,156.392
77348,233.392
42279,170.256
73374,211.999
78029,238.995
48626,204.879
84516,238.057
33670,130.342
9155,39.3461
56242,163.528
35795,140.779
27926,112.665
2834,17.2601
26682,110.933
63211,189.739
32470,136.546
82809,255.664
45021,191.733
67565,201.695
51850,149.304
20419,87.8183
19674,85.1177
44121,185.659
33532,140.316
76308,223.192
50695,147.018
16858,72.3587
20244,84.2676
52410,160.351
59577,181.119
29151,124.916
995,8.17906
78582,237.302
12843,53.4061
67691,199.529
71489,216.349
2841,16.8829
28544,115.914
32414,133.511
55991,161.058
23270,98.3883
55083,165.86
2505,14.4023
27531,117.315
84231,248.184
68157,208.528
8784,38.2583
22994,96.51
56395,175.596
56147,163.44
25745,106.14
29670,118.594
48625,210.756
27418,111.615
48757,210.978
8789,37.2378
6423,27.9719
1448,11.5806
15993,61.838
67208,207.059
60137,174.773
7054,31.164
6381,26.2931
54227,153.257
41740,172.768
51560,156.581
36427,155.201
35127,150.657
15157,63.4218
28017,116.083
6863,27.374
67668,207.228
12173,52.7081
83562,249.965
64910,183.446
62762,195.595
45593,184.117
9714,42.9525
25647,102.453
34588,149.725
55202,163.366
71789,219.426
16027,69.726
82308,251.447
11617,47.4408
71734,218.147
1514,11.5711
55457,163.642
72417,218.164
81433,243.54
64366,185.686
57284,180.356
10730,45.4054
6392,28.161
63440,190.282
23445,95.9246
47365,200.28
8694,34.9747
10791,45.5585
36861,152.929
65163,193.911
9601,40.121
43316,172.501
55058,155.968
8722,36.1043
11892,53.5269
41597,173.11
25814,110.973
85204,278.627
20726,81.7252
50235,146.819
47380,203.898
53865,156.319
13364,54.9871
34748,150.335
20420,85.6102
22892,101.435
3047,16.2603
83077,261.465
81409,236.51
48534,193.482
45781,184.691
8427,35.6002
2885,16.5779
28256,111.457
71327,210.537
57591,170.396
60414,168.815
68643,197.432
31444,136.702
1368,10.6976
32251,136.25
56120,160.784
17913,72.1945
71000,207.281
18672,78.5566
67918,200.104
8808,36.5771
76236,236.501
26817,114.121
65119,203.863
22310,91.5514
60711,192.179
52965,165.78
48118,202.003
47917,193.87
8518,35.7328
54947,166.658
72368,217.792
18927,75.6737
54528,156.459
76304,223.691
73857,223.867
74835,210.925
10633,45.1405
64159,194.673
10181,42.2302
22319,93.5493
51605,150.138
56569,169.292
59692,171.662
59997,176.425
61650,176.606
11373,46.1137
3133,14.1303
58374,169.314
12676,52.499
26013,111.338
82835,242.306
13087,53.3333
60029,179.739
8426,35.7977
30082,120.192
54510,158.665
64601,196.176
15908,66.5692
50382,149.862
5694,24.9894
18356,77.5354
85903,258.298
25137,103.044
77958,228.468
25808,105.989
25055,108.767
3559,15.4383
5038,21.6618
7400,30.3419
45751,192.697
18624,81.2064
21746,90.0803
80173,251.409
11215,47.9819
81115,238.654
31522,129.83
64789,206.321
