57180,0.799373
47640,1.03627
62056,0.87885
14358,0.829196
82920,0.950144
35071,0.907571
44299,1.00604
16952,0.91716
45900,1.08008
76577,0.955752
50924,0.809617
49826,0.809035
27209,0.858937
10864,1.02113
27674,0.819517
47595,1.0628
53859,0.804926
67844,0.846071
5072,0.936299
24934,0.803554
36580,0.933071
34142,0.876518
51558,0.784569
68788,0.891626
19932,0.944551
65287,0.819608
28476,0.833816
44857,0.986869
39530,0.975514
56642,0.842916
28701,0.842424
38913,0.952199
14398,0.859867
15474,0.841525
44503,1.0499
59109,0.817061
55106,0.812689
78907,0.953815
31432,0.855212
15864,0.836777
30564,0.847826
69641,0.963037
38045,0.957274
12780,0.786653
41948,0.945437
29117,0.836901
68868,0.878419
15234,0.852823
25644,0.802407
29273,0.836275
2175,0.92186
61512,0.868288
55278,0.802395
61024,0.892821
71661,0.908722
82321,1.02399
81033,0.93809
49104,1.00197
58908,0.854103
80907,0.999017
55040,0.832665
78131,0.967992
65612,0.875371
70996,0.939772
13381,0.765296
63875,0.85947
59736,0.834942
46883,1.01117
69587,0.87116
72765,0.90625
79367,0.926428
26322,0.802748
23940,1.01978
63727,0.877698
45876,1.0259
59870,0.865497
31177,0.872618
60408,0.845226
55360,0.797482
74535,0.926471
28133,0.832545
72703,0.910749
73006,0.883891
58762,0.834302
74719,0.954902
21279,0.967294
69731,0.897959
86079,1.03469
42667,0.933333
15058,0.838491
16841,0.840796
25137,0.83283
5516,1.00911
76964,0.967539
35158,0.925075
25842,0.785356
66632,0.879493
51336,0.717708
51636,0.816633
68062,0.885458
50351,0.800581
62319,0.833004
13128,0.794439
20484,0.965986
14278,0.806061
7000,0.8
25511,0.808671
4900,0.933925
80756,0.972644
21613,0.948537
16470,0.885714
46181,1.05958
9868,0.958215
71455,0.92517
73486,0.933194
34058,0.881773
54059,0.805155
75775,0.913126
59910,0.844091
57548,0.825826
39168,0.946281
46791,1.01998
44473,0.985192
61769,0.885
74043,1.00294
31013,0.833168
56342,0.807107
24766,0.79089
84085,0.994647
55320,0.808923
45774,1.06633
32110,0.868421
71241,0.883505
41225,1.01556
84228,0.954686
39251,0.911355
27070,0.773238
44236,1.04965
74512,0.947205
59664,0.862173
65429,0.901768
84990,0.992769
3746,0.875269
27789,0.788501
57050,0.80101
74204,0.918239
27260,0.812155
1512,1.01083
63178,0.833333
73589,0.927329
33864,0.857988
63467,0.870647
7621,0.855589
83257,0.962739
