39025,46.8927
53873,68.7399
51805,62.47
39202,48.8938
8871,11.2819
47337,61.0119
39020,49.6948
66446,83.7596
38702,48.238
2511,3.574
49139,59.7618
1853,2.66129
2396,3.42006
16154,20.4167
5391,7.52781
3880,5.31299
52682,66.0312
36023,45.6121
34494,42.3388
76900,94.38
55486,68.4532
71022,89.7453
14902,18.5814
36898,46.367
53463,68.3468
4186,5.74777
56041,70.2445
18229,22.7149
42203,53.6212
12238,15.4129
65176,80.9093
34679,41.1247
47944,59.5678
80366,101.339
56814,71.1379
1447,2.31856
22158,27.5069
21047,25.7795
68289,85.0628
55088,69.4603
32351,41.0938
73204,90.011
19162,24.0553
15185,19.4817
56220,70.6352
28062,34.5025
23896,30.3542
71551,88.8541
84287,103.147
30222,37.585
14706,19.1872
30450,38.5064
23903,30.3751
20949,26.6247
82136,101.177
8644,11.1829
4545,6.18508
62247,77.4442
71231,89.4434
4588,5.986
65284,82.1743
12621,15.6513
77979,95.8652
84867,108.794
1867,2.84375
48514,59.1803
48945,62.2178
20085,25.319
3149,4.39565
42792,52.0431
47267,56.3356
40111,48.2674
80748,102.183
43056,52.6496
79105,95.6217
22030,27.8237
36831,47.9459
14429,17.8701
62965,74.8326
40648,49.3972
65305,80.4558
63119,72.7223
9635,12.1861
3028,4.25486
71487,89.6842
46579,59.1053
37192,44.3203
45858,55.9277
37633,47.6496
54516,67.999
27921,37.8791
9144,11.9981
71114,90.5005
40698,51.0292
5317,6.9445
34096,40.9568
51109,61.4199
46076,54.5147
17632,22.3067
36692,44.5859
17267,21.2315
85703,109.501
73141,89.9119
32035,39.9436
61819,74.1752
16878,21.2149
1481,2.2404
6970,9.26056
59603,73.7719
71087,85.3625
75250,88.2604
80875,103.226
85788,103.934
70805,88.0029
30991,38.4778
57824,71.6336
54982,67.0451
69653,86.0446
21823,26.9897
72901,91.8285
12811,16.0877
5965,8.01779
29895,36.5874
37647,46.1701
77643,91.3367
46967,59.942
57805,74.0813
25381,32.0842
73602,94.874
27487,34.2046
44254,55.2677
11340,15.2544
36122,45.1607
77669,99.4041
3072,4.27453
68189,88.686
73971,93.1344
27508,35.105
2076,3.11923
16922,21.3255
57524,72.5423
7097,9.19834
