82778,61.6518
33934,25.2904
32141,26.6408
74232,47.4723
4337,10.2505
24683,23.1283
45556,41.4714
30980,26.5954
74752,48.232
8405,12.1084
20294,25.8035
3352,8.31795
18120,21.7185
21535,25.6108
21957,25.1056
46235,38.1781
41810,30.665
70248,45.5063
13324,14.7168
36639,35.9095
72862,43.2197
38423,32.0427
11687,16.9597
71810,32.8515
71650,43.4327
1203,6.85673
72686,35.6339
29586,27.1398
30100,26.5643
31859,27.8384
76795,48.7814
47981,37.7868
49364,35.5094
3564,8.62788
36051,27.5175
77870,44.0112
40253,33.9116
32962,26.5273
20254,26.5524
42080,34.8426
29352,25.8394
47416,34.9023
21965,25.3197
68386,32.9676
18115,22.6474
72385,37.8342
64266,41.0699
42017,37.2478
80537,62.4881
10360,17.3601
40877,35.2002
36509,31.6478
85180,54.8388
79722,50.4283
46479,35.5944
57873,32.5306
84065,59.1492
16117,20.6413
41706,35.4247
69607,44.35
76186,55.3239
15197,17.283
24055,31.6749
2628,9.03988
52750,34.3521
48842,40.285
23742,27.0266
24430,29.3817
49287,26.396
33232,29.3214
33144,27.864
53891,35.938
66484,41.3377
15247,18.9805
48200,44.9405
80383,50.8067
37496,32.7865
3304,7.85471
28344,23.7687
70113,49.228
19376,27.478
11413,17.996
18350,20.9315
77375,52.9342
30565,27.9009
68422,52.7745
53827,35.3056
52892,33.4657
17897,21.8023
54952,32.5248
64089,36.5726
9161,12.7294
70997,51.2837
47203,46.8986
61610,40.9096
77122,47.0144
14031,20.7833
85128,51.3882
27196,22.2024
15982,18.3229
81965,43.996
72927,44.5544
36125,34.4447
58171,32.9081
14337,15.9107
57460,32.222
58850,36.0505
32642,30.2724
22065,23.0082
60811,50.6378
21924,26.4101
76072,46.3089
39545,29.639
76666,47.302
68206,38.1374
64594,42.737
12975,16.045
72383,56.1436
47906,37.3239
5590,12.4611
72565,47.9745
34063,27.4729
74065,44.6398
66314,39.2275
40487,29.5787
45285,34.9857
51368,32.2043
25484,21.3567
47445,40.1552
58180,43.1548
68806,47.2839
78019,55.9631
28344,24.8569
45015,41.5263
1282,7.23139
53352,28.9632
79812,48.1409
60829,38.5662
63866,40.1577
83795,54.0329
49982,31.157
69924,35.6222
30589,30.1226
26725,23.141
12970,15.0691
36709,27.3273
9759,15.083
60692,39.6277
10406,19.4015
84978,49.7614
16491,19.8462
49937,29.0717
31858,30.0367
36759,32.3265
6016,13.6568
79326,47.3684
22037,26.4956
50861,30.5927
4233,9.46214
39043,34.2718
34681,29.4477
44066,40.821
73034,46.5419
22209,25.2823
40007,37.3971
82593,47.3595
72519,39.9229
45922,43.3094
82310,47.9739
70524,50.1472
51203,31.3349
38269,34.3724
26229,20.7849
13932,16.6211
21427,26.5874
53675,33.7025
74678,45.7915
24663,19.2428
51268,36.1004
13169,15.9048
9520,14.1727
68553,44.3437
57736,39.4958
53962,26.326
70003,41.9156
13828,16.0021
26144,20.8724
23954,24.939
49417,26.7789
65241,39.9742
41738,36.35
35398,32.8002
46940,40.549
16274,20.8205
57837,32.233
51759,33.7163
45534,41.0829
84640,60.0657
7524,12.0547
86202,55.7326
40561,41.1176
50885,29.6928
46721,35.6869
28242,22.7099
38793,36.8879
12128,19.6166
55823,36.4607
73106,48.1453
60535,35.8584
37577,33.1429
29428,22.9434
12683,14.873
75972,54.624
83232,61.0069
84743,58.3961
83542,59.7201
3425,8.11576
2744,10.2982
66712,40.1704
49530,39.3088
50761,28.8693
38710,33.2223
6132,12.5858
55885,30.7352
19805,25.726
64527,39.6124
56014,32.9721
25979,20.2411
6600,10.5279
4159,10.0586
1453,8.04644
67807,47.6657
2686,9.22424
74917,44.9484
44545,38.5278
13159,15.8999
27043,24.2485
46702,37.5067
69373,45.9379
33933,28.3624
47111,38.4975
50653,35.76
9300,14.6586
50909,32.4505
37231,37.6461
15982,20.2428
13026,14.2353
38510,29.9325
77646,55.0882
16856,19.904
68131,40.6542
79007,49.5792
27002,21.4152
66461,43.2926
48099,45.3671
40254,30.0197
50391,28.5019
67130,42.886
50939,29.0827
79896,48.7634
47184,44.2093
7006,11.0261
58302,33.8115
33715,25.9742
33017,28.2707
2074,7.58267
44771,34.2782
44251,39.8392
41074,33.0932
47378,41.2098
63209,43.0648
9375,14.2848
57650,35.0846
66203,41.8459
22964,25.3909
4212,9.34783
63850,49.2794
61988,34.4709
20050,25.3637
50460,31.8401
73522,45.1491
65453,42.6068
55833,32.3631
51075,34.6719
23014,28.3591
50958,28.1527
11218,17.6442
35018,31.3942
1392,7.31498
1585,5.95539
64595,35.7977
46126,39.5256
30842,25.1445
85209,45.3172
11806,18.6171
55984,30.6384
68252,40.6939
21003,21.4058
52718,34.1154
53418,30.6381
82221,49.7057
85224,51.5207
66498,48.0489
82103,44.9921
68728,48.8429
21566,27.001
1670,6.38206
36285,35.0395
30510,31.7758
51915,29.7069
7124,11.9134
28600,22.4227
19017,23.7842
14862,18.6149
62031,37.8409
